domain,category,title,url,source,expected_type,tags
cybercrime_laws,case_law,"Section 67 in The Indian Evidence Act , 1872",https://indiankanoon.org/doc/884542/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/36027052/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/73650331/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/115913478/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/62631003/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/3896142/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/369454/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/777284/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/165750198/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/43025115/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/75147029/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/45026421/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/131442842/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/83291566/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/92628604/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/4457509/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/27522332/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/21545211/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/106191063/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/143800297/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/10755092/,indiankanoon,html,cybercrime;legal
